Recoding ID,genre,subgenre,Song Title,singer,Gender,YouTube URL,duration_sec,segment_id,recording_id,segment_index,segment_start_sec,segment_end_sec,segment_duration_sec,edge_trimmed,rms_energy,likely_silent,segment_filepath
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg10,AFM0001.wav,10,100.0,120.0,20.0,True,0.42205,False,dataset_segments/Kamrupi/AFM0001_seg10.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg11,AFM0001.wav,11,110.0,130.0,20.0,True,0.41783,False,dataset_segments/Kamrupi/AFM0001_seg11.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg12,AFM0001.wav,12,120.0,140.0,20.0,True,0.41851,False,dataset_segments/Kamrupi/AFM0001_seg12.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg13,AFM0001.wav,13,130.0,150.0,20.0,True,0.47306,False,dataset_segments/Kamrupi/AFM0001_seg13.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg14,AFM0001.wav,14,140.0,160.0,20.0,True,0.49344,False,dataset_segments/Kamrupi/AFM0001_seg14.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg15,AFM0001.wav,15,150.0,170.0,20.0,True,0.46691,False,dataset_segments/Kamrupi/AFM0001_seg15.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg16,AFM0001.wav,16,160.0,180.0,20.0,True,0.49495,False,dataset_segments/Kamrupi/AFM0001_seg16.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg17,AFM0001.wav,17,170.0,190.0,20.0,True,0.47759,False,dataset_segments/Kamrupi/AFM0001_seg17.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg18,AFM0001.wav,18,180.0,200.0,20.0,True,0.40184,False,dataset_segments/Kamrupi/AFM0001_seg18.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg19,AFM0001.wav,19,190.0,210.0,20.0,True,0.40703,False,dataset_segments/Kamrupi/AFM0001_seg19.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg20,AFM0001.wav,20,200.0,220.0,20.0,True,0.41819,False,dataset_segments/Kamrupi/AFM0001_seg20.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg21,AFM0001.wav,21,210.0,230.0,20.0,True,0.40981,False,dataset_segments/Kamrupi/AFM0001_seg21.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg22,AFM0001.wav,22,220.0,240.0,20.0,True,0.41465,False,dataset_segments/Kamrupi/AFM0001_seg22.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg23,AFM0001.wav,23,230.0,250.0,20.0,True,0.3783,False,dataset_segments/Kamrupi/AFM0001_seg23.wav
AFM0001.wav,Kamrupi,,Pokhi Roya Ja Re,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,261.0,AFM0001_seg24,AFM0001.wav,24,240.0,251.02,11.02,True,0.32241,False,dataset_segments/Kamrupi/AFM0001_seg24.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg00,AFM0002.wav,0,0.0,20.0,20.0,True,0.34696,False,dataset_segments/Kamrupi/AFM0002_seg00.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg01,AFM0002.wav,1,10.0,30.0,20.0,True,0.29787,False,dataset_segments/Kamrupi/AFM0002_seg01.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg02,AFM0002.wav,2,20.0,40.0,20.0,True,0.34619,False,dataset_segments/Kamrupi/AFM0002_seg02.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg03,AFM0002.wav,3,30.0,50.0,20.0,True,0.25412,False,dataset_segments/Kamrupi/AFM0002_seg03.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg04,AFM0002.wav,4,40.0,60.0,20.0,True,0.27628,False,dataset_segments/Kamrupi/AFM0002_seg04.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg05,AFM0002.wav,5,50.0,70.0,20.0,True,0.33026,False,dataset_segments/Kamrupi/AFM0002_seg05.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg06,AFM0002.wav,6,60.0,80.0,20.0,True,0.29905,False,dataset_segments/Kamrupi/AFM0002_seg06.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg07,AFM0002.wav,7,70.0,90.0,20.0,True,0.39383,False,dataset_segments/Kamrupi/AFM0002_seg07.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg08,AFM0002.wav,8,80.0,100.0,20.0,True,0.43491,False,dataset_segments/Kamrupi/AFM0002_seg08.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg09,AFM0002.wav,9,90.0,110.0,20.0,True,0.42529,False,dataset_segments/Kamrupi/AFM0002_seg09.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg10,AFM0002.wav,10,100.0,120.0,20.0,True,0.43002,False,dataset_segments/Kamrupi/AFM0002_seg10.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg11,AFM0002.wav,11,110.0,130.0,20.0,True,0.38906,False,dataset_segments/Kamrupi/AFM0002_seg11.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg12,AFM0002.wav,12,120.0,140.0,20.0,True,0.38757,False,dataset_segments/Kamrupi/AFM0002_seg12.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg13,AFM0002.wav,13,130.0,150.0,20.0,True,0.32937,False,dataset_segments/Kamrupi/AFM0002_seg13.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg14,AFM0002.wav,14,140.0,160.0,20.0,True,0.33995,False,dataset_segments/Kamrupi/AFM0002_seg14.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg15,AFM0002.wav,15,150.0,170.0,20.0,True,0.39084,False,dataset_segments/Kamrupi/AFM0002_seg15.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg16,AFM0002.wav,16,160.0,180.0,20.0,True,0.43013,False,dataset_segments/Kamrupi/AFM0002_seg16.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg17,AFM0002.wav,17,170.0,190.0,20.0,True,0.44368,False,dataset_segments/Kamrupi/AFM0002_seg17.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg18,AFM0002.wav,18,180.0,200.0,20.0,True,0.37598,False,dataset_segments/Kamrupi/AFM0002_seg18.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg19,AFM0002.wav,19,190.0,210.0,20.0,True,0.37294,False,dataset_segments/Kamrupi/AFM0002_seg19.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg20,AFM0002.wav,20,200.0,220.0,20.0,True,0.35743,False,dataset_segments/Kamrupi/AFM0002_seg20.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg21,AFM0002.wav,21,210.0,230.0,20.0,True,0.33882,False,dataset_segments/Kamrupi/AFM0002_seg21.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg22,AFM0002.wav,22,220.0,240.0,20.0,True,0.41781,False,dataset_segments/Kamrupi/AFM0002_seg22.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg23,AFM0002.wav,23,230.0,250.0,20.0,True,0.44915,False,dataset_segments/Kamrupi/AFM0002_seg23.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg24,AFM0002.wav,24,240.0,260.0,20.0,True,0.44129,False,dataset_segments/Kamrupi/AFM0002_seg24.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg25,AFM0002.wav,25,250.0,270.0,20.0,True,0.39892,False,dataset_segments/Kamrupi/AFM0002_seg25.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg26,AFM0002.wav,26,260.0,280.0,20.0,True,0.38533,False,dataset_segments/Kamrupi/AFM0002_seg26.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg27,AFM0002.wav,27,270.0,290.0,20.0,True,0.38103,False,dataset_segments/Kamrupi/AFM0002_seg27.wav
AFM0002.wav,Kamrupi,,O Pita Basudev,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,303.0,AFM0002_seg28,AFM0002.wav,28,280.0,293.28,13.28,True,0.33478,False,dataset_segments/Kamrupi/AFM0002_seg28.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg00,AFM0003.wav,0,0.0,20.0,20.0,True,0.28276,False,dataset_segments/Kamrupi/AFM0003_seg00.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg01,AFM0003.wav,1,10.0,30.0,20.0,True,0.32439,False,dataset_segments/Kamrupi/AFM0003_seg01.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg02,AFM0003.wav,2,20.0,40.0,20.0,True,0.30952,False,dataset_segments/Kamrupi/AFM0003_seg02.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg03,AFM0003.wav,3,30.0,50.0,20.0,True,0.29903,False,dataset_segments/Kamrupi/AFM0003_seg03.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg04,AFM0003.wav,4,40.0,60.0,20.0,True,0.26995,False,dataset_segments/Kamrupi/AFM0003_seg04.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg05,AFM0003.wav,5,50.0,70.0,20.0,True,0.28552,False,dataset_segments/Kamrupi/AFM0003_seg05.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg06,AFM0003.wav,6,60.0,80.0,20.0,True,0.34145,False,dataset_segments/Kamrupi/AFM0003_seg06.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg07,AFM0003.wav,7,70.0,90.0,20.0,True,0.33591,False,dataset_segments/Kamrupi/AFM0003_seg07.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg08,AFM0003.wav,8,80.0,100.0,20.0,True,0.30841,False,dataset_segments/Kamrupi/AFM0003_seg08.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg09,AFM0003.wav,9,90.0,110.0,20.0,True,0.27601,False,dataset_segments/Kamrupi/AFM0003_seg09.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg10,AFM0003.wav,10,100.0,120.0,20.0,True,0.26828,False,dataset_segments/Kamrupi/AFM0003_seg10.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg11,AFM0003.wav,11,110.0,130.0,20.0,True,0.31617,False,dataset_segments/Kamrupi/AFM0003_seg11.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg12,AFM0003.wav,12,120.0,140.0,20.0,True,0.33382,False,dataset_segments/Kamrupi/AFM0003_seg12.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg13,AFM0003.wav,13,130.0,150.0,20.0,True,0.32632,False,dataset_segments/Kamrupi/AFM0003_seg13.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg14,AFM0003.wav,14,140.0,160.0,20.0,True,0.29678,False,dataset_segments/Kamrupi/AFM0003_seg14.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg15,AFM0003.wav,15,150.0,170.0,20.0,True,0.31281,False,dataset_segments/Kamrupi/AFM0003_seg15.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg16,AFM0003.wav,16,160.0,180.0,20.0,True,0.36759,False,dataset_segments/Kamrupi/AFM0003_seg16.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg17,AFM0003.wav,17,170.0,190.0,20.0,True,0.36536,False,dataset_segments/Kamrupi/AFM0003_seg17.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg18,AFM0003.wav,18,180.0,200.0,20.0,True,0.36303,False,dataset_segments/Kamrupi/AFM0003_seg18.wav
AFM0003.wav,Kamrupi,,O Mai Moi Dhanu,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,216.0,AFM0003_seg19,AFM0003.wav,19,190.0,206.06,16.06,True,0.36559,False,dataset_segments/Kamrupi/AFM0003_seg19.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg00,AFM0004.wav,0,0.0,20.0,20.0,True,0.2038,False,dataset_segments/Kamrupi/AFM0004_seg00.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg01,AFM0004.wav,1,10.0,30.0,20.0,True,0.25565,False,dataset_segments/Kamrupi/AFM0004_seg01.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg02,AFM0004.wav,2,20.0,40.0,20.0,True,0.31806,False,dataset_segments/Kamrupi/AFM0004_seg02.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg03,AFM0004.wav,3,30.0,50.0,20.0,True,0.3085,False,dataset_segments/Kamrupi/AFM0004_seg03.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg04,AFM0004.wav,4,40.0,60.0,20.0,True,0.28978,False,dataset_segments/Kamrupi/AFM0004_seg04.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg05,AFM0004.wav,5,50.0,70.0,20.0,True,0.33134,False,dataset_segments/Kamrupi/AFM0004_seg05.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg06,AFM0004.wav,6,60.0,80.0,20.0,True,0.35671,False,dataset_segments/Kamrupi/AFM0004_seg06.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg07,AFM0004.wav,7,70.0,90.0,20.0,True,0.34705,False,dataset_segments/Kamrupi/AFM0004_seg07.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg08,AFM0004.wav,8,80.0,100.0,20.0,True,0.38098,False,dataset_segments/Kamrupi/AFM0004_seg08.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg09,AFM0004.wav,9,90.0,110.0,20.0,True,0.3922,False,dataset_segments/Kamrupi/AFM0004_seg09.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg10,AFM0004.wav,10,100.0,120.0,20.0,True,0.34157,False,dataset_segments/Kamrupi/AFM0004_seg10.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg11,AFM0004.wav,11,110.0,130.0,20.0,True,0.28853,False,dataset_segments/Kamrupi/AFM0004_seg11.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg12,AFM0004.wav,12,120.0,140.0,20.0,True,0.32151,False,dataset_segments/Kamrupi/AFM0004_seg12.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg13,AFM0004.wav,13,130.0,150.0,20.0,True,0.3498,False,dataset_segments/Kamrupi/AFM0004_seg13.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg14,AFM0004.wav,14,140.0,160.0,20.0,True,0.3388,False,dataset_segments/Kamrupi/AFM0004_seg14.wav
AFM0004.wav,Kamrupi,,Gadhuli Beliya,Rameshwar Pathak,M,https://youtu.be/dU8AHeKOUQE?si=y9zCEIdga78WbKFz,258.0,AFM0004_seg15,AFM0004.wav,15,150.0,170.0,20.0,True,0.34533,False,dataset_segments/Kamrupi/AFM0004_seg15.wav
